Date,Open,High,Low,Close,Adj Close,Volume
1980-03-17,0.0,0.8271409869194031,0.8085539937019348,0.8178470134735107,0.4120001196861267,1158040
1980-03-18,0.0,0.8302389979362488,0.814749002456665,0.8271409869194031,0.41668203473091125,1622063
1980-03-19,0.0,0.8426309823989868,0.8271409869194031,0.8426309823989868,0.4244851768016815,1367859
1980-03-20,0.0,0.8612179756164551,0.8395329713821411,0.8395329713821411,0.42292457818984985,3046412
1980-03-21,0.0,0.848825991153717,0.8364350199699402,0.8364350199699402,0.4213637113571167,1020851
1980-03-24,0.0,0.8426309823989868,0.8302389979362488,0.8302389979362488,0.4182426631450653,778752
1980-03-25,0.0,0.8426309823989868,0.8271409869194031,0.8302389979362488,0.4182426631450653,944186
1980-03-26,0.0,0.8426309823989868,0.8271409869194031,0.8426309823989868,0.4244851768016815,2332220
1980-03-27,0.0,0.8302389979362488,0.8116520047187805,0.8116520047187805,0.4088788628578186,770682
1980-03-28,0.0,0.8426309823989868,0.8302389979362488,0.8364350199699402,0.4213637113571167,459988
1980-03-31,0.0,0.8519240021705627,0.8364350199699402,0.8457289934158325,0.4260460436344147,250169
1980-04-01,0.0,0.8612179756164551,0.8457289934158325,0.8581200242042542,0.4322879910469055,201749
1980-04-02,0.0,0.9045889973640442,0.8581200242042542,0.8983929753303528,0.4525759220123291,758577
1980-04-03,0.0,0.9262740015983582,0.9014909863471985,0.9169800281524658,0.46193960309028625,1480839
1980-04-07,0.0,0.9169800281524658,0.9014909863471985,0.9014909863471985,0.4541364312171936,464023
1980-04-08,0.0,0.8952950239181519,0.8860009908676147,0.8860009908676147,0.4463331699371338,1355754
1980-04-09,0.0,0.8860009908676147,0.8860009908676147,0.8860009908676147,0.4463331699371338,347009
1980-04-10,0.0,0.9045889973640442,0.8921970129013062,0.8952950239181519,0.45101508498191833,314729
1980-04-11,0.0,0.9169800281524658,0.9014909863471985,0.9045889973640442,0.455697625875473,710157
1980-04-14,0.0,0.8983929753303528,0.8921970129013062,0.8921970129013062,0.4494543969631195,205784
1980-04-15,0.0,0.9045889973640442,0.8952950239181519,0.8983929753303528,0.4525759220123291,197714
1980-04-16,0.0,0.9169800281524658,0.9045889973640442,0.9045889973640442,0.455697625875473,2134506
1980-04-17,0.0,0.8983929753303528,0.8921970129013062,0.8983929753303528,0.4525759220123291,1371894
1980-04-18,0.0,0.9076870083808899,0.8983929753303528,0.8983929753303528,0.4525759220123291,391393
1980-04-21,0.0,0.9045889973640442,0.8983929753303528,0.8983929753303528,0.4525759220123291,379288
1980-04-22,0.0,0.9293720126152039,0.9045889973640442,0.9045889973640442,0.455697625875473,1125760
1980-04-23,0.0,0.9200779795646667,0.9045889973640442,0.9107850193977356,0.4588185250759125,625422
1980-04-24,0.0,0.9169800281524658,0.9076870083808899,0.9169800281524658,0.46193960309028625,246134
1980-04-25,0.0,0.9200779795646667,0.9138820171356201,0.9138820171356201,0.46037858724594116,121049
1980-04-28,0.0,0.9262740015983582,0.9138820171356201,0.9262740015983582,0.4666212797164917,347009
1980-04-29,0.0,0.9262740015983582,0.9231759905815125,0.9231759905815125,0.465060830116272,1166110
