Date,Open,High,Low,Close,Adj Close,Volume
1994-02-17,0.4375,0.4375,0.4375,0.4375,0.36992397904396057,48000
1994-02-18,1.421875,1.4375,1.3125,1.421875,1.202252745628357,39870400
1994-02-22,1.40625,1.4375,1.359375,1.421875,1.202252745628357,9164800
1994-02-23,1.390625,1.421875,1.359375,1.375,1.1626183986663818,5124800
1994-02-24,1.375,1.375,1.3125,1.3125,1.109771966934204,2246400
1994-02-25,1.359375,1.375,1.3125,1.359375,1.1494066715240479,2414400
1994-02-28,1.34375,1.375,1.34375,1.34375,1.1361950635910034,1006400
1994-03-01,1.375,1.375,1.34375,1.359375,1.1494066715240479,952000
1994-03-02,1.359375,1.359375,1.3125,1.34375,1.1361950635910034,2105600
1994-03-03,1.359375,1.359375,1.328125,1.359375,1.1494066715240479,680000
1994-03-04,1.328125,1.484375,1.328125,1.484375,1.2550991773605347,1984000
1994-03-07,1.484375,1.53125,1.46875,1.515625,1.281522274017334,1929600
1994-03-08,1.515625,1.515625,1.46875,1.5,1.268310785293579,1313600
1994-03-09,1.46875,1.515625,1.46875,1.515625,1.281522274017334,2572800
1994-03-10,1.46875,1.515625,1.453125,1.453125,1.2286759614944458,2112000
1994-03-11,1.453125,1.484375,1.4375,1.484375,1.2550991773605347,260800
1994-03-14,1.484375,1.484375,1.4375,1.4765629768371582,1.2484939098358154,81600
1994-03-15,1.484375,1.484375,1.390625,1.390625,1.175829529762268,1931200
1994-03-16,1.390625,1.4375,1.390625,1.421875,1.202252745628357,211200
1994-03-17,1.4375,1.46875,1.40625,1.46875,1.2418874502182007,528000
1994-03-18,1.46875,1.515625,1.453125,1.484375,1.2550991773605347,1096000
1994-03-21,1.484375,1.546875,1.484375,1.546875,1.3079453706741333,920000
1994-03-22,1.53125,1.578125,1.53125,1.5625,1.3211570978164673,1142400
1994-03-23,1.53125,1.578125,1.53125,1.578125,1.3343684673309326,635200
1994-03-24,1.578125,1.578125,1.5,1.546875,1.3079453706741333,2140800
1994-03-25,1.484375,1.484375,1.484375,1.484375,1.2550991773605347,11200
1994-03-28,1.484375,1.53125,1.453125,1.453125,1.2286759614944458,1056000
1994-03-29,1.4375,1.46875,1.4375,1.4375,1.2154648303985596,182400
1994-03-30,1.4375,1.46875,1.421875,1.46875,1.2418874502182007,387200
1994-03-31,1.40625,1.4375,1.359375,1.4375,1.2154648303985596,1528000
1994-04-04,1.421875,1.4375,1.375,1.375,1.1626183986663818,2270400
1994-04-05,1.421875,1.46875,1.40625,1.453125,1.2286759614944458,872000
1994-04-06,1.46875,1.46875,1.46875,1.46875,1.2418874502182007,8000
1994-04-07,1.421875,1.46875,1.421875,1.46875,1.2418874502182007,166400
1994-04-08,1.421875,1.421875,1.421875,1.421875,1.202252745628357,3200
1994-04-11,1.4375,1.46875,1.421875,1.46875,1.2418874502182007,230400
1994-04-12,1.4453129768371582,1.4453129768371582,1.4375,1.4375,1.2154648303985596,76800
1994-04-13,1.4375,1.4453129768371582,1.421875,1.421875,1.202252745628357,219200
1994-04-14,1.453125,1.453125,1.40625,1.453125,1.2286759614944458,145600
1994-04-15,1.421875,1.453125,1.421875,1.453125,1.2286759614944458,16000
1994-04-18,1.453125,1.5,1.421875,1.421875,1.202252745628357,784000
1994-04-19,1.453125,1.453125,1.40625,1.40625,1.1890411376953125,89600
1994-04-20,1.4375,1.4375,1.4375,1.4375,1.2154648303985596,80000
1994-04-21,1.453125,1.453125,1.40625,1.453125,1.2286759614944458,17600
1994-04-22,1.40625,1.453125,1.375,1.421875,1.202252745628357,182400
1994-04-25,1.421875,1.421875,1.375,1.375,1.1626183986663818,200000
